transactions,item,date,time,month,day,period_day,weekday_weekend
9402,Bread,6/02/2019,9:58:00,February,Wednesday,morning,weekday
9403,Tea,6/02/2019,10:58:00,February,Wednesday,morning,weekday
9403,Truffles,6/02/2019,11:58:00,February,Wednesday,morning,weekday
9404,Coffee,6/02/2019,12:58:00,February,Wednesday,afternoon,weekday
9404,Pastry,6/02/2019,13:58:00,February,Wednesday,afternoon,weekday
9405,Toast,6/02/2019,14:58:00,February,Wednesday,afternoon,weekday
9405,Bread,6/02/2019,15:58:00,February,Wednesday,afternoon,weekday
9405,Tea,6/02/2019,16:58:00,February,Wednesday,afternoon,weekday
9405,Coffee,6/02/2019,17:58:00,February,Wednesday,evening,weekday
9406,Toast,6/02/2019,18:58:00,February,Wednesday,evening,weekday
9406,Coffee,6/02/2019,19:58:00,February,Wednesday,evening,weekday
9406,Bread,6/02/2019,20:58:00,February,Wednesday,evening,weekday
9407,Coffee,6/02/2019,21:58:00,February,Wednesday,night,weekday
9407,Bread,6/02/2019,22:58:00,February,Wednesday,night,weekday
9407,Tea,6/02/2019,23:58:00,February,Wednesday,night,weekday
9407,Pastry,7/02/2019,0:58:00,February,Thursday,night,weekday
9407,Muffin,7/02/2019,1:58:00,February,Thursday,night,weekday
9408,Pastry,7/02/2019,2:58:00,February,Thursday,night,weekday
9408,Coffee,7/02/2019,3:58:00,February,Thursday,night,weekday
9409,Tea,7/02/2019,4:58:00,February,Thursday,night,weekday
9409,Coffee,7/02/2019,5:58:00,February,Thursday,morning,weekday
9409,Sandwich,7/02/2019,6:58:00,February,Thursday,morning,weekday
9410,Salad,7/02/2019,7:58:00,February,Thursday,morning,weekday
9410,Tea,7/02/2019,8:58:00,February,Thursday,morning,weekday
9411,Tea,7/02/2019,9:58:00,February,Thursday,morning,weekday
9411,Pastry,7/02/2019,10:58:00,February,Thursday,morning,weekday
9412,Farm House,7/02/2019,11:58:00,February,Thursday,morning,weekday
9413,Coffee,7/02/2019,12:58:00,February,Thursday,afternoon,weekday
9413,Truffles,7/02/2019,13:58:00,February,Thursday,afternoon,weekday
9413,Bread,7/02/2019,14:58:00,February,Thursday,afternoon,weekday
9414,Coffee,7/02/2019,15:58:00,February,Thursday,afternoon,weekday
9414,Sandwich,7/02/2019,16:58:00,February,Thursday,afternoon,weekday
9415,Sandwich,7/02/2019,17:58:00,February,Thursday,evening,weekday
9415,Coffee,7/02/2019,18:58:00,February,Thursday,evening,weekday
9416,Salad,7/02/2019,19:58:00,February,Thursday,evening,weekday
9417,Tea,7/02/2019,20:58:00,February,Thursday,evening,weekday
9417,Coffee,7/02/2019,21:58:00,February,Thursday,night,weekday
9418,Coffee,7/02/2019,22:58:00,February,Thursday,night,weekday
9418,Tiffin,7/02/2019,23:58:00,February,Thursday,night,weekday
9418,Bread,8/02/2019,0:58:00,February,Friday,night,weekday
9419,Coke,8/02/2019,1:58:00,February,Friday,night,weekday
9419,Chicken Stew,8/02/2019,2:58:00,February,Friday,night,weekday
9419,Tiffin,8/02/2019,3:58:00,February,Friday,night,weekday
9420,Coffee,8/02/2019,4:58:00,February,Friday,night,weekday
9420,Muffin,8/02/2019,5:58:00,February,Friday,morning,weekday
9420,Salad,8/02/2019,6:58:00,February,Friday,morning,weekday
9420,Extra Salami or Feta,8/02/2019,7:58:00,February,Friday,morning,weekday
9421,Cake,8/02/2019,8:58:00,February,Friday,morning,weekday
9422,Bread,8/02/2019,9:58:00,February,Friday,morning,weekday
9423,Coffee,8/02/2019,11:58:00,February,Friday,morning,weekday
9423,Salad,8/02/2019,12:58:00,February,Friday,afternoon,weekday
9423,Sandwich,8/02/2019,13:58:00,February,Friday,afternoon,weekday
9423,Cake,8/02/2019,14:58:00,February,Friday,afternoon,weekday
9424,Cookies,8/02/2019,15:58:00,February,Friday,afternoon,weekday
9424,Cake,8/02/2019,16:58:00,February,Friday,afternoon,weekday
9424,Coffee,8/02/2019,17:58:00,February,Friday,evening,weekday
9425,Juice,8/02/2019,18:58:00,February,Friday,evening,weekday
9425,Coke,8/02/2019,19:58:00,February,Friday,evening,weekday
9425,Sandwich,8/02/2019,20:58:00,February,Friday,evening,weekday
9425,Sandwich,8/02/2019,21:58:00,February,Friday,night,weekday
9425,Cake,8/02/2019,22:58:00,February,Friday,night,weekday
9425,Tiffin,8/02/2019,23:58:00,February,Friday,night,weekday
9426,Cake,9/02/2019,0:58:00,February,Saturday,night,weekday
9426,Coffee,9/02/2019,1:58:00,February,Saturday,night,weekday
9426,Hot chocolate,9/02/2019,2:58:00,February,Saturday,night,weekday
9427,Bread,9/02/2019,3:58:00,February,Saturday,night,weekday
9427,Sandwich,9/02/2019,4:58:00,February,Saturday,night,weekday
9428,Baguette,9/02/2019,5:58:00,February,Saturday,morning,weekday
9428,Hot chocolate,9/02/2019,6:58:00,February,Saturday,morning,weekday
9429,Bread,9/02/2019,7:58:00,February,Saturday,morning,weekday
9429,Jammie Dodgers,9/02/2019,8:58:00,February,Saturday,morning,weekday
9430,Farm House,9/02/2019,9:58:00,February,Saturday,morning,weekday
9430,Baguette,9/02/2019,10:58:00,February,Saturday,morning,weekday
9431,Pastry,9/02/2019,11:58:00,February,Saturday,morning,weekday
9432,Coke,9/02/2019,12:58:00,February,Saturday,afternoon,weekday
9433,Bread,9/02/2019,13:58:00,February,Saturday,afternoon,weekday
9433,Coffee,9/02/2019,14:58:00,February,Saturday,afternoon,weekday
9434,Scandinavian,9/02/2019,15:58:00,February,Saturday,afternoon,weekday
9435,Cookies,9/02/2019,16:58:00,February,Saturday,afternoon,weekday
9436,Coffee,9/02/2019,17:58:00,February,Saturday,evening,weekday
9436,Cake,9/02/2019,18:58:00,February,Saturday,evening,weekday
9437,Cookies,9/02/2019,19:58:00,February,Saturday,evening,weekday
9437,Muffin,9/02/2019,20:58:00,February,Saturday,evening,weekday
9437,Tea,9/02/2019,21:58:00,February,Saturday,night,weekday
9437,Spanish Brunch,9/02/2019,22:58:00,February,Saturday,night,weekday
9437,Soup,9/02/2019,23:58:00,February,Saturday,night,weekday
9438,Bread,10/02/2019,0:58:00,February,Sunday,night,weekday
9438,Truffles,10/02/2019,1:58:00,February,Sunday,night,weekday
9438,Cake,10/02/2019,2:58:00,February,Sunday,night,weekday
9438,Bread,10/02/2019,3:58:00,February,Sunday,night,weekday
9439,Bread,10/02/2019,4:58:00,February,Sunday,night,weekday
9439,Coffee,10/02/2019,5:58:00,February,Sunday,morning,weekday
9440,Coffee,10/02/2019,6:58:00,February,Sunday,morning,weekday
9440,Coffee,10/02/2019,7:58:00,February,Sunday,morning,weekday
9440,Cake,10/02/2019,8:58:00,February,Sunday,morning,weekday
9440,Cookies,10/02/2019,9:58:00,February,Sunday,morning,weekday
9440,Bread,10/02/2019,10:58:00,February,Sunday,morning,weekday
9441,Tea,10/02/2019,11:58:00,February,Sunday,morning,weekday
9441,Cake,10/02/2019,12:58:00,February,Sunday,afternoon,weekday
9442,Bread,10/02/2019,13:58:00,February,Sunday,afternoon,weekday
9443,Tiffin,10/02/2019,14:58:00,February,Sunday,afternoon,weekday
9443,Bread,10/02/2019,15:58:00,February,Sunday,afternoon,weekday
9444,Pastry,10/02/2019,16:58:00,February,Sunday,afternoon,weekday
9445,Cake,10/02/2019,17:58:00,February,Sunday,evening,weekday
9446,Pastry,10/02/2019,18:58:00,February,Sunday,evening,weekday
9446,Tea,10/02/2019,19:58:00,February,Sunday,evening,weekday
9446,Coffee,10/02/2019,20:58:00,February,Sunday,evening,weekday
9447,Chocolates,10/02/2019,21:58:00,February,Sunday,night,weekday
9447,Tea,10/02/2019,22:58:00,February,Sunday,night,weekday
9447,Coke,10/02/2019,23:58:00,February,Sunday,night,weekday
9447,Juice,11/02/2019,0:58:00,February,Monday,night,weekday
9447,Coffee,11/02/2019,1:58:00,February,Monday,night,weekday
9447,Tiffin,11/02/2019,2:58:00,February,Monday,night,weekday
9447,Alfajores,11/02/2019,3:58:00,February,Monday,night,weekday
9447,Cookies,11/02/2019,4:58:00,February,Monday,night,weekday
9447,Pastry,11/02/2019,5:58:00,February,Monday,morning,weekday
9447,Mineral water,11/02/2019,6:58:00,February,Monday,morning,weekday
9448,Juice,11/02/2019,7:58:00,February,Monday,morning,weekday
9448,Mineral water,11/02/2019,8:58:00,February,Monday,morning,weekday
9452,Coffee,11/02/2019,9:58:00,February,Monday,morning,weekday
9453,Bread,11/02/2019,10:58:00,February,Monday,morning,weekday
9454,Toast,11/02/2019,11:58:00,February,Monday,morning,weekday
9455,Coffee,11/02/2019,12:58:00,February,Monday,afternoon,weekday
9456,Coffee,11/02/2019,13:58:00,February,Monday,afternoon,weekday
9456,Tiffin,11/02/2019,14:58:00,February,Monday,afternoon,weekday
9456,Bread,11/02/2019,15:58:00,February,Monday,afternoon,weekday
9457,Alfajores,11/02/2019,16:58:00,February,Monday,afternoon,weekday
9457,Tea,11/02/2019,17:58:00,February,Monday,evening,weekday
9458,Farm House,11/02/2019,18:58:00,February,Monday,evening,weekday
9459,Toast,11/02/2019,19:58:00,February,Monday,evening,weekday
9459,Coffee,11/02/2019,20:58:00,February,Monday,evening,weekday
9460,Bread,11/02/2019,21:58:00,February,Monday,night,weekday
9460,Juice,11/02/2019,22:58:00,February,Monday,night,weekday
9461,Coffee,11/02/2019,23:58:00,February,Monday,night,weekday
9462,Coffee,12/02/2019,0:58:00,February,Tuesday,night,weekday
9462,Juice,12/02/2019,1:58:00,February,Tuesday,night,weekday
9463,Jammie Dodgers,12/02/2019,2:58:00,February,Tuesday,night,weekday
9463,Coffee,12/02/2019,3:58:00,February,Tuesday,night,weekday
9464,Bread,12/02/2019,4:58:00,February,Tuesday,night,weekday
9464,Juice,12/02/2019,5:58:00,February,Tuesday,morning,weekday
9464,Coffee,12/02/2019,6:58:00,February,Tuesday,morning,weekday
9464,Coffee,12/02/2019,7:58:00,February,Tuesday,morning,weekday
9464,Cookies,12/02/2019,8:58:00,February,Tuesday,morning,weekday
9464,Bread,12/02/2019,9:58:00,February,Tuesday,morning,weekday
9465,Tiffin,12/02/2019,10:58:00,February,Tuesday,morning,weekday
9465,Juice,12/02/2019,11:58:00,February,Tuesday,morning,weekday
9465,Tea,12/02/2019,12:58:00,February,Tuesday,afternoon,weekday
9466,Coffee,12/02/2019,13:58:00,February,Tuesday,afternoon,weekday
9466,Toast,12/02/2019,14:58:00,February,Tuesday,afternoon,weekday
9466,Coffee,12/02/2019,15:58:00,February,Tuesday,afternoon,weekday
9467,Bread,12/02/2019,16:58:00,February,Tuesday,afternoon,weekday
9468,Tea,12/02/2019,17:58:00,February,Tuesday,evening,weekday
9469,Bread,12/02/2019,18:58:00,February,Tuesday,evening,weekday
9469,Alfajores,12/02/2019,19:58:00,February,Tuesday,evening,weekday
9469,Brioche and salami,12/02/2019,20:58:00,February,Tuesday,evening,weekday
9470,Cake,12/02/2019,21:58:00,February,Tuesday,night,weekday
9470,Tea,12/02/2019,22:58:00,February,Tuesday,night,weekday
9471,Christmas common,12/02/2019,23:58:00,February,Tuesday,night,weekday
9472,Farm House,13/02/2019,0:58:00,February,Wednesday,night,weekday
9472,Scandinavian,13/02/2019,1:58:00,February,Wednesday,night,weekday
9473,Alfajores,13/02/2019,2:58:00,February,Wednesday,night,weekday
9473,Coffee,13/02/2019,3:58:00,February,Wednesday,night,weekday
9474,Juice,13/02/2019,4:58:00,February,Wednesday,night,weekday
9474,Cookies,13/02/2019,5:58:00,February,Wednesday,morning,weekday
9474,Art Tray,13/02/2019,6:58:00,February,Wednesday,morning,weekday
9474,Salad,13/02/2019,7:58:00,February,Wednesday,morning,weekday
9475,Sandwich,13/02/2019,8:58:00,February,Wednesday,morning,weekday
9476,Tea,13/02/2019,9:58:00,February,Wednesday,morning,weekday
9476,Tea,13/02/2019,10:58:00,February,Wednesday,morning,weekday
9476,Sandwich,13/02/2019,11:58:00,February,Wednesday,morning,weekday
9477,Soup,13/02/2019,12:58:00,February,Wednesday,afternoon,weekday
9477,Coffee,13/02/2019,13:58:00,February,Wednesday,afternoon,weekday
9478,Coffee,13/02/2019,14:58:00,February,Wednesday,afternoon,weekday
9478,Sandwich,13/02/2019,15:58:00,February,Wednesday,afternoon,weekday
9479,Bread,13/02/2019,16:58:00,February,Wednesday,afternoon,weekday
9480,Bread,13/02/2019,17:58:00,February,Wednesday,evening,weekday
9481,Muffin,13/02/2019,18:58:00,February,Wednesday,evening,weekday
9481,Soup,13/02/2019,19:58:00,February,Wednesday,evening,weekday
9482,Sandwich,13/02/2019,20:58:00,February,Wednesday,evening,weekday
9482,Coffee,13/02/2019,21:58:00,February,Wednesday,night,weekday
9483,Coffee,13/02/2019,22:58:00,February,Wednesday,night,weekday
9483,Tiffin,13/02/2019,23:58:00,February,Wednesday,night,weekday
9484,Coffee,14/02/2019,0:58:00,February,Thursday,night,weekday
9484,Sandwich,14/02/2019,1:58:00,February,Thursday,night,weekday
9485,Farm House,14/02/2019,2:58:00,February,Thursday,night,weekday
9485,Coke,14/02/2019,3:58:00,February,Thursday,night,weekday
9485,Soup,14/02/2019,4:58:00,February,Thursday,night,weekday
9486,Coffee,14/02/2019,5:58:00,February,Thursday,morning,weekday
9486,Tiffin,14/02/2019,6:58:00,February,Thursday,morning,weekday
9487,Sandwich,14/02/2019,7:58:00,February,Thursday,morning,weekday
9488,Sandwich,14/02/2019,8:58:00,February,Thursday,morning,weekday
9488,Coffee,14/02/2019,9:58:00,February,Thursday,morning,weekday
9488,Bread,14/02/2019,10:58:00,February,Thursday,morning,weekday
9489,Tea,14/02/2019,11:58:00,February,Thursday,morning,weekday
9489,Coffee,14/02/2019,12:58:00,February,Thursday,afternoon,weekday
9489,Truffles,14/02/2019,13:58:00,February,Thursday,afternoon,weekday
9490,Coffee,14/02/2019,14:58:00,February,Thursday,afternoon,weekday
9491,Tea,14/02/2019,15:58:00,February,Thursday,afternoon,weekday
9491,Sandwich,14/02/2019,16:58:00,February,Thursday,afternoon,weekday
9491,Sandwich,14/02/2019,17:58:00,February,Thursday,evening,weekday
9492,Sandwich,14/02/2019,18:58:00,February,Thursday,evening,weekday
9492,Sandwich,14/02/2019,19:58:00,February,Thursday,evening,weekday
9492,Coke,14/02/2019,20:58:00,February,Thursday,evening,weekday
9492,Smoothies,14/02/2019,21:58:00,February,Thursday,night,weekday
9492,Bread,14/02/2019,22:58:00,February,Thursday,night,weekday
9492,Coffee,14/02/2019,23:58:00,February,Thursday,night,weekday
9492,Alfajores,15/02/2019,0:58:00,February,Friday,night,weekday
9492,Crisps,15/02/2019,1:58:00,February,Friday,night,weekday
9493,Coffee,15/02/2019,2:58:00,February,Friday,night,weekday
9493,Coffee,15/02/2019,3:58:00,February,Friday,night,weekday
9493,Coffee,15/02/2019,4:58:00,February,Friday,night,weekday
9493,Toast,15/02/2019,5:58:00,February,Friday,morning,weekday
9493,Salad,15/02/2019,6:58:00,February,Friday,morning,weekday
9494,Tea,15/02/2019,7:58:00,February,Friday,morning,weekday
9494,Muffin,15/02/2019,8:58:00,February,Friday,morning,weekday
9494,Bread,15/02/2019,9:58:00,February,Friday,morning,weekday
9494,Soup,15/02/2019,10:58:00,February,Friday,morning,weekday
9495,Bread,15/02/2019,11:58:00,February,Friday,morning,weekday
9495,Tiffin,15/02/2019,12:58:00,February,Friday,afternoon,weekday
9496,Toast,15/02/2019,13:58:00,February,Friday,afternoon,weekday
9496,Bread,15/02/2019,14:58:00,February,Friday,afternoon,weekday
9497,Coffee,15/02/2019,15:58:00,February,Friday,afternoon,weekday
9497,Sandwich,15/02/2019,16:58:00,February,Friday,afternoon,weekday
9498,Coke,15/02/2019,17:58:00,February,Friday,evening,weekday
9499,Juice,15/02/2019,18:58:00,February,Friday,evening,weekday
9499,Coffee,15/02/2019,19:58:00,February,Friday,evening,weekday
9499,Cookies,15/02/2019,20:58:00,February,Friday,evening,weekday
9500,Alfajores,15/02/2019,21:58:00,February,Friday,night,weekday
9500,Bread,15/02/2019,22:58:00,February,Friday,night,weekday
9501,Bread,15/02/2019,23:58:00,February,Friday,night,weekday
9501,Mineral water,16/02/2019,0:58:00,February,Saturday,night,weekday
9501,Muffin,16/02/2019,1:58:00,February,Saturday,night,weekday
9501,Cake,16/02/2019,2:58:00,February,Saturday,night,weekday
9502,Tea,16/02/2019,3:58:00,February,Saturday,night,weekday
9502,Tiffin,16/02/2019,4:58:00,February,Saturday,night,weekday
9503,Tea,16/02/2019,5:58:00,February,Saturday,morning,weekday
9503,Cookies,16/02/2019,6:58:00,February,Saturday,morning,weekday
9504,Coffee,16/02/2019,7:58:00,February,Saturday,morning,weekday
9505,Bread,16/02/2019,8:58:00,February,Saturday,morning,weekday
9505,Pastry,16/02/2019,9:58:00,February,Saturday,morning,weekday
9506,Coffee,16/02/2019,10:58:00,February,Saturday,morning,weekday
9506,Coffee,16/02/2019,11:58:00,February,Saturday,morning,weekday
9506,Medialuna,16/02/2019,12:58:00,February,Saturday,afternoon,weekday
9506,Cookies,16/02/2019,13:58:00,February,Saturday,afternoon,weekday
9506,Tiffin,16/02/2019,14:58:00,February,Saturday,afternoon,weekday
9506,Toast,16/02/2019,15:58:00,February,Saturday,afternoon,weekday
9507,Coffee,16/02/2019,16:58:00,February,Saturday,afternoon,weekday
9507,Tea,16/02/2019,17:58:00,February,Saturday,evening,weekday
9508,Coffee,16/02/2019,18:58:00,February,Saturday,evening,weekday
9509,Coffee,16/02/2019,19:58:00,February,Saturday,evening,weekday
9509,Medialuna,16/02/2019,20:58:00,February,Saturday,evening,weekday
9510,Coffee,16/02/2019,21:58:00,February,Saturday,night,weekday
9510,Bread,16/02/2019,22:58:00,February,Saturday,night,weekday
9510,Cookies,16/02/2019,23:58:00,February,Saturday,night,weekday
9511,Coffee,17/02/2019,0:58:00,February,Sunday,night,weekday
9512,Tea,17/02/2019,1:58:00,February,Sunday,night,weekday
9512,Cake,17/02/2019,2:58:00,February,Sunday,night,weekday
9512,Bread,17/02/2019,3:58:00,February,Sunday,night,weekday
9513,Bread,17/02/2019,4:58:00,February,Sunday,night,weekday
9513,Bread,17/02/2019,5:58:00,February,Sunday,morning,weekday
9513,Bread,17/02/2019,6:58:00,February,Sunday,morning,weekday
9516,Coffee,17/02/2019,7:58:00,February,Sunday,morning,weekday
9516,Medialuna,17/02/2019,8:58:00,February,Sunday,morning,weekday
9516,Pastry,17/02/2019,9:58:00,February,Sunday,morning,weekday
9516,Bread,17/02/2019,10:58:00,February,Sunday,morning,weekday
9517,Cookies,17/02/2019,11:58:00,February,Sunday,morning,weekday
9517,Bread,17/02/2019,12:58:00,February,Sunday,afternoon,weekday
9517,Bread,17/02/2019,13:58:00,February,Sunday,afternoon,weekday
9518,Coffee,17/02/2019,14:58:00,February,Sunday,afternoon,weekday
9518,Cookies,17/02/2019,15:58:00,February,Sunday,afternoon,weekday
9519,Tea,17/02/2019,16:58:00,February,Sunday,afternoon,weekday
9519,Juice,17/02/2019,17:58:00,February,Sunday,evening,weekday
9519,Muffin,17/02/2019,18:58:00,February,Sunday,evening,weekday
9520,Bread,17/02/2019,19:58:00,February,Sunday,evening,weekday
9520,Coffee,17/02/2019,20:58:00,February,Sunday,evening,weekday
9521,Coffee,17/02/2019,21:58:00,February,Sunday,night,weekday
9522,Coffee,17/02/2019,22:58:00,February,Sunday,night,weekday
9523,Coffee,17/02/2019,23:58:00,February,Sunday,night,weekday
9523,Toast,18/02/2019,0:58:00,February,Monday,night,weekday
9524,Coffee,18/02/2019,1:58:00,February,Monday,night,weekday
9524,Toast,18/02/2019,2:58:00,February,Monday,night,weekday
9525,Coffee,18/02/2019,3:58:00,February,Monday,night,weekday
9525,Toast,18/02/2019,4:58:00,February,Monday,night,weekday
9526,Bread,18/02/2019,5:58:00,February,Monday,morning,weekday
9527,Coffee,18/02/2019,6:58:00,February,Monday,morning,weekday
9527,Soup,18/02/2019,7:58:00,February,Monday,morning,weekday
9528,Coffee,18/02/2019,8:58:00,February,Monday,morning,weekday
9529,Coke,18/02/2019,9:58:00,February,Monday,morning,weekday
9529,Soup,18/02/2019,10:58:00,February,Monday,morning,weekday
9529,Sandwich,18/02/2019,11:58:00,February,Monday,morning,weekday
9529,Tea,18/02/2019,12:58:00,February,Monday,afternoon,weekday
9529,Mineral water,18/02/2019,13:58:00,February,Monday,afternoon,weekday
9530,Soup,18/02/2019,14:58:00,February,Monday,afternoon,weekday
9531,Coffee,18/02/2019,15:58:00,February,Monday,afternoon,weekday
9532,Bread,18/02/2019,16:58:00,February,Monday,afternoon,weekday
9533,Baguette,18/02/2019,17:58:00,February,Monday,evening,weekday
9533,Bread,18/02/2019,18:58:00,February,Monday,evening,weekday
9533,Coffee,18/02/2019,19:58:00,February,Monday,evening,weekday
9533,Coffee,18/02/2019,20:58:00,February,Monday,evening,weekday
9534,Coke,18/02/2019,21:58:00,February,Monday,night,weekday
9534,Juice,18/02/2019,22:58:00,February,Monday,night,weekday
9534,Truffles,18/02/2019,23:58:00,February,Monday,night,weekday
9534,Salad,19/02/2019,0:58:00,February,Tuesday,night,weekday
9534,Coffee,19/02/2019,1:58:00,February,Tuesday,night,weekday
9534,Cake,19/02/2019,2:58:00,February,Tuesday,night,weekday
9534,Sandwich,19/02/2019,3:58:00,February,Tuesday,night,weekday
